#{"t_start": 1773366505.005306, "env_id": "Humanoid-v4"}
r,l,t
5570.526142,1000,17765.98571
5580.910251,1000,17779.824435
5119.653178,926,17792.607377
5628.018164,1000,17812.351269
5642.536261,1000,17826.685968
5447.361465,1000,17840.502933
5504.62949,1000,17854.32047
5549.285325,1000,17868.353993
5589.608772,1000,17882.406071
5602.742661,1000,17896.241782
5487.431758,1000,17910.004254
5491.151696,1000,17924.04286
5538.447296,1000,17938.064715
5588.930776,1000,17952.085057
5683.679478,1000,17966.203914
3948.773109,715,17976.046304
5488.699233,1000,17989.93207
5632.444276,1000,18003.829148
1459.105171,275,18007.614391
2772.946833,481,18014.221092
5673.652,1000,18028.019044
5614.0193,1000,18041.823022
5634.871247,1000,18055.779533
5719.452865,1000,18069.708334
5721.544642,1000,18083.919037
5645.979976,1000,18097.715404
5636.592184,1000,18111.723762
5610.941849,1000,18125.584398
5668.731313,1000,18139.545734
3107.719833,560,18147.446113
5662.84448,1000,18167.62814
5582.224408,1000,18181.542058
2882.072238,505,18188.504818
5755.158346,1000,18202.277124
4625.08204,806,18213.850939
5650.566442,1000,18227.650669
5475.724826,1000,18241.695065
5643.176517,1000,18255.459906
5622.168088,1000,18269.233081
5606.978271,1000,18283.216593
5732.30743,1000,18297.09201
5575.624214,1000,18310.834427
4392.547225,797,18321.797262
5719.220519,1000,18336.140865
5427.553108,1000,18350.012738
1213.717262,241,18353.434605
4636.983359,843,18365.112342
2983.041149,607,18373.696094
5646.483514,1000,18387.559102
5614.353626,1000,18401.355572
5600.911095,1000,18415.425488
5596.373323,1000,18429.178607
3032.250918,535,18436.564157
2289.01888,405,18442.109085
1561.774171,277,18445.955044
2171.321393,382,18451.204949
5656.72782,1000,18465.692749
5682.145953,1000,18479.507846
4947.818434,879,18491.566617
3913.575522,722,18501.535595
5701.428645,1000,18521.344996
5704.793021,1000,18535.670748
5662.565049,1000,18549.942178
374.373345,83,18551.132938
3218.88029,578,18559.322958
3836.484219,673,18568.607828
5577.775556,1000,18582.442304
5578.632437,1000,18596.837824
5533.564935,1000,18610.726888
5575.471354,1000,18624.805894
5466.093605,1000,18638.606376
5577.343719,987,18652.392717
5421.621711,1000,18666.436395
3214.229942,571,18674.285222
5479.216004,1000,18688.074535
5164.387821,965,18701.627967
5400.383126,1000,18715.917422
5250.114071,1000,18729.924379
1846.98442,369,18735.371557
5370.834172,1000,18749.568375
5601.239713,1000,18763.49214
3400.520512,609,18772.111429
5372.559077,1000,18785.991299
5435.022036,1000,18799.810698
5650.647341,1000,18813.687578
5622.145406,1000,18827.704984
5542.051303,1000,18841.805421
5629.250699,1000,18855.858056
5524.044098,1000,18869.64569
5608.547024,1000,18889.714861
5524.855926,1000,18903.815786
2032.332626,415,18909.646155
3590.566125,662,18918.830207
5556.327512,1000,18932.682664
5466.694922,1000,18946.724984
5249.33075,1000,18960.716038
5576.356453,1000,18975.186123
5460.73292,1000,18989.501884
5480.492213,1000,19003.420664
343.39687,77,19004.53787
274.939507,61,19005.356146
284.91288,64,19006.214945
447.566033,108,19007.840074
5566.048947,1000,19022.06454
564.756249,110,19023.650234
3960.513295,723,19033.65601
318.452229,70,19034.613923
5656.579257,1000,19048.417947
5622.926329,1000,19062.192532
5446.252847,1000,19076.314164
5489.221004,1000,19090.318066
5631.286302,1000,19104.413876
5521.92005,1000,19118.212726
5650.937652,1000,19132.0529
5140.912007,900,19144.845451
5712.253468,1000,19158.831491
5584.663644,1000,19172.632781
5646.68958,1000,19186.639929
4617.396758,799,19197.683222
5285.40783,922,19210.454239
5638.947084,1000,19224.458583
5703.536044,1000,19242.599501
5752.951957,1000,19256.662743
3130.435496,549,19264.240773
5619.604302,1000,19278.194322
5775.085203,1000,19292.37195
5695.14713,1000,19306.416243
5504.621901,1000,19320.469525
3343.499063,599,19328.792167
5737.16953,1000,19342.562258
5044.599319,913,19355.335799
5665.120931,1000,19369.364958
5652.707337,1000,19383.331826
5661.925046,1000,19397.257789
3838.739123,704,19406.954326
5378.29114,1000,19420.853832
5584.392968,1000,19434.746747
1953.163117,395,19440.256978
5626.618834,1000,19454.092735
5602.345168,1000,19467.904014
5672.087605,1000,19481.993212
5783.760428,1000,19496.299386
5666.496378,1000,19510.260347
5618.893066,1000,19524.089859
247.523299,53,19524.816922
594.39099,125,19526.551637
2147.336656,427,19532.791675
5420.21144,1000,19546.972908
3257.487755,593,19555.301419
5655.971399,1000,19569.235427
2422.209724,434,19575.568467
3051.585509,564,19587.411368
5599.258197,1000,19601.202617
5036.115455,898,19614.117908
5724.475348,1000,19627.917292
5670.116095,1000,19641.771739
675.687091,125,19643.513226
5731.285102,1000,19657.557257
5639.143928,1000,19671.627576
5637.134259,1000,19685.502737
5644.105063,1000,19699.399198
5544.680934,1000,19713.274055
5585.864537,1000,19727.232578
5627.895622,1000,19741.434254
5693.534808,1000,19755.554741
5655.209008,1000,19769.441362
5615.157021,1000,19783.202911
5679.205505,1000,19798.077132
5607.888594,1000,19812.01434
5615.348748,1000,19825.748065
5620.874677,1000,19839.557463
5679.964366,1000,19853.577389
5725.027386,1000,19867.773388
5607.527709,1000,19881.499512
5621.609608,1000,19895.388796
5586.878127,1000,19909.409601
677.448063,148,19911.518157
5699.586216,1000,19925.443022
325.391615,76,19926.522308
792.612788,172,19928.974002
444.636125,101,19930.402445
5597.969179,1000,19948.667608
5723.020158,1000,19962.663618
5612.975386,1000,19976.894208
5613.778077,1000,19990.865811
5813.530995,1000,20005.185279
5782.81563,1000,20019.112487
5654.839814,1000,20033.095377
2273.846922,426,20039.014723
5696.138533,1000,20052.847683
5665.199385,1000,20066.792181
5670.575098,1000,20080.835752
5672.267641,1000,20094.874355
5709.398701,1000,20108.739292
5742.322349,1000,20122.917349
5752.52824,1000,20136.881716
5738.374495,1000,20150.759934
5804.839864,1000,20164.85309
5837.799847,1000,20178.890845
5781.371569,1000,20192.939351
5741.431392,1000,20207.164033
5727.296614,1000,20221.11943
5683.917348,1000,20234.901708
5836.902827,1000,20249.000428
5848.416007,1000,20263.274603
5811.559479,1000,20277.650606
5823.084401,1000,20297.462343
5900.755196,1000,20311.560008
5818.66332,1000,20325.585441
5829.45943,1000,20339.742989
5723.78464,1000,20353.590294
5750.226366,1000,20367.642726
5901.776716,1000,20381.797911
5756.288483,1000,20395.670167
5850.168832,1000,20409.59838
5878.86505,1000,20423.512326
5843.904287,1000,20437.702062
5742.833874,1000,20451.960508
5763.925753,1000,20466.360275
732.292528,138,20468.287997
5729.618746,1000,20482.451437
3123.928833,557,20490.20079
5712.57337,1000,20504.78846
5830.920628,1000,20519.170306
5871.395784,1000,20532.93561
5776.550129,1000,20546.816841
5757.355302,1000,20560.582458
5775.875102,1000,20574.663915
5703.31722,1000,20588.582285
5839.665165,1000,20602.370417
5774.976731,1000,20616.192797
5761.529759,1000,20630.341167
5831.261496,1000,20644.512722
5799.6586,1000,20664.344785
5673.727322,1000,20678.224282
5584.773627,1000,20692.354085
5749.261197,1000,20706.51207
5821.164859,1000,20720.368422
5793.455079,1000,20734.296688
1631.399387,287,20738.440833
5771.538543,1000,20752.387879
5831.781862,1000,20766.638339
5797.288095,1000,20780.534215
5792.98165,1000,20794.330713
5744.288747,1000,20808.5828
5654.304687,1000,20822.700245
5804.242188,1000,20836.5496
5668.239794,1000,20850.341784
5864.275469,1000,20864.204692
5807.732277,1000,20878.314816
4776.544832,829,20890.181666
5942.172217,1000,20903.968684
5801.828031,1000,20918.011426
5831.995018,1000,20932.161916
4609.614553,781,20943.302618
4365.907994,734,20953.524952
5922.478139,1000,20967.429434
5932.766026,1000,20981.260078
5940.314763,1000,20995.289632
5804.910654,1000,21015.287374
1760.783051,332,21019.95103
5761.99017,1000,21034.494484
5776.569044,1000,21048.81553
5765.976885,1000,21062.853838
670.695644,135,21064.756179
5877.023368,1000,21078.700519
5738.114218,1000,21092.561472
5498.639689,1000,21106.465301
1699.884367,301,21110.752658
4758.016642,801,21121.992935
5914.018171,1000,21135.917016
5737.835524,1000,21149.716751
5728.411826,1000,21163.641757
2424.518447,468,21170.397338
5784.61229,1000,21184.363489
5842.633662,1000,21198.253516
5835.189556,1000,21212.09649
5794.913973,1000,21226.414
1943.371903,354,21231.303854
5705.847126,1000,21245.366016
5716.951816,1000,21259.328437
756.266152,156,21261.599637
5784.093293,1000,21275.389846
5690.840732,1000,21289.366781
967.866872,197,21292.283908
5658.077656,1000,21306.92504
5734.464684,1000,21321.409796
5668.63023,1000,21335.803746
1815.685676,330,21340.52634
5778.359839,1000,21355.182434
5723.069484,1000,21373.603293
5749.717106,1000,21387.639974
5831.866557,1000,21401.849642
5799.505143,1000,21415.963292
5962.647432,1000,21429.872189
5711.264246,1000,21443.719304
1200.87401,273,21447.470232
5770.827202,1000,21461.620112
5675.63553,1000,21475.683049
5850.42319,1000,21489.637669
5912.003453,1000,21503.43285
5958.866971,1000,21517.459655
5872.983307,1000,21531.519503
6004.75491,1000,21545.584141
5956.264635,1000,21559.521843
5934.109954,1000,21573.904606
2949.682364,549,21581.692594
5876.182729,1000,21595.685146
456.855872,105,21597.159323
5882.796342,1000,21611.384321
5802.569827,1000,21625.177502
5920.987677,1000,21639.175078
5822.680228,1000,21653.181299
441.712251,95,21654.610273
1443.983173,279,21658.496546
5870.893253,1000,21672.576655
5948.727727,1000,21686.535702
605.673778,125,21688.268269
1050.101282,216,21691.249528
5803.983618,1000,21705.121777
5990.407436,1000,21724.27693
5978.659763,1000,21738.484062
454.695713,96,21739.826011
5978.33704,1000,21753.829409
5995.441796,1000,21767.673215
5858.547397,1000,21781.897213
5981.563997,1000,21795.957002
5956.91651,1000,21809.794867
5856.936226,1000,21823.873917
5868.388282,1000,21837.961982
4178.363849,705,21847.836326
5918.966796,1000,21862.071827
3217.960472,565,21869.905899
5903.199006,1000,21883.957559
5866.379088,1000,21898.182622
4376.983218,743,21908.521076
5894.030396,1000,21922.368793
5877.768896,1000,21936.322253
5813.046136,1000,21950.502243
5974.575403,1000,21964.509277
2111.277727,364,21969.591777
5886.264201,1000,21983.669344
5880.686568,1000,21997.669754
5907.623886,1000,22011.859182
5875.129855,1000,22025.853151
5828.114345,1000,22039.696063
5807.688048,1000,22053.587575
5860.230455,1000,22067.667437
828.852915,183,22070.24708
5877.404144,1000,22090.000362
5967.352499,1000,22104.207112
5829.660562,1000,22118.553745
5872.698027,1000,22132.693888
5898.079373,1000,22146.678862
5941.450349,1000,22160.72611
5876.376975,1000,22174.736093
5946.469851,1000,22188.696663
5985.034994,1000,22202.625913
5952.281939,1000,22216.724715
5927.067897,1000,22230.757099
5981.464893,1000,22245.345265
5944.783352,1000,22259.752584
5891.378407,1000,22273.755319
5955.24791,1000,22287.615557
5945.566046,1000,22301.649333
6009.720695,1000,22315.910652
5965.333061,1000,22329.927295
5916.459663,1000,22344.131229
5967.946417,1000,22358.029132
5970.394493,1000,22372.517165
5971.01469,1000,22386.390674
5949.459468,1000,22401.34842
6008.037298,1000,22415.478267
5908.428538,1000,22429.556695
6007.03937,1000,22449.374631
6081.324536,1000,22463.523628
6038.050328,1000,22477.58717
6052.323407,1000,22492.159672
5901.980397,1000,22507.020756
5932.318588,1000,22522.122128
6000.789258,1000,22536.269307
5889.433264,1000,22550.393824
1005.799239,184,22552.952098
5939.805027,1000,22566.915421
5929.153989,1000,22580.847319
5940.204684,1000,22594.904737
5900.155574,1000,22609.095903
4482.969042,762,22620.088009
6008.111185,1000,22634.432923
6009.666446,1000,22648.420237
5956.054487,1000,22662.375808
4147.935115,725,22672.554665
5975.127862,1000,22686.583343
6029.242272,1000,22700.481137
5984.828781,1000,22714.443307
5983.434661,1000,22728.371022
6011.065816,1000,22742.426863
6005.900952,1000,22756.669492
6053.531209,1000,22770.630362
6017.057074,1000,22784.531719
5980.505347,1000,22804.616404
6057.425946,1000,22818.691838
6014.940212,1000,22832.687534
4590.332005,777,22843.502702
5984.977708,1000,22857.670176
5955.904398,1000,22871.846856
5955.170299,1000,22886.120129
5974.429925,1000,22899.954794
5999.525413,1000,22913.94444
6029.915791,1000,22927.955329
2236.381336,381,22933.328804
6082.520785,1000,22947.319602
5987.114069,1000,22961.141735
5806.598398,1000,22975.076518
5997.920292,1000,22989.013262
6042.430483,1000,23002.987803
6016.74421,1000,23017.150832
6024.668046,1000,23031.132945
6030.693698,1000,23045.179666
5992.779361,1000,23059.088533
6050.00558,1000,23073.105762
3325.984915,563,23081.016537
6017.887174,1000,23095.206428
6050.244699,1000,23109.129663
5948.220587,1000,23123.060056
2617.733973,445,23129.311535
5980.336071,1000,23143.609866
4935.884378,828,23160.857578
6069.160757,1000,23175.063966
3569.186875,610,23183.638649
5849.653984,1000,23197.667769
3833.858323,648,23206.896942
6026.867215,1000,23220.981988
1127.788816,202,23223.756935
4187.05119,693,23233.484386
205.457949,40,23234.030525
191.948437,38,23234.552838
186.35229,37,23235.045207
182.979675,36,23235.558921
195.169581,38,23236.078365
1148.519749,196,23238.827152
1763.242075,298,23242.903184
855.410027,154,23245.038237
1095.270731,193,23247.726559
5938.668736,1000,23261.816565
3860.183951,673,23271.382611
222.073581,43,23271.970285
5869.795664,1000,23286.101863
6028.143236,1000,23299.972306
5944.803144,1000,23313.859599
2374.533212,405,23319.442771
5890.961256,1000,23333.673238
5965.064761,1000,23347.81525
5871.97293,1000,23362.071427
5379.686076,899,23374.723017
6028.227672,1000,23389.037934
4470.105099,784,23400.09476
5991.653384,1000,23414.019283
931.835728,163,23416.375276
5987.115817,1000,23430.520842
5886.597,1000,23444.390271
6010.410497,1000,23458.272491
5898.694469,1000,23472.229271
5927.053313,1000,23486.21586
4725.51638,786,23497.307394
5892.998798,1000,23515.93204
6003.271403,1000,23530.08798
5994.506601,1000,23544.037509
5985.263345,1000,23558.017804
5986.960244,1000,23572.161158
650.594112,124,23573.972326
5986.566935,1000,23588.092752
5988.637431,1000,23602.048501
5932.172851,1000,23616.200099
5905.605899,1000,23630.402487
5937.177434,1000,23644.641935
5894.251162,1000,23658.703743
3957.956677,676,23668.127493
501.634383,108,23669.693703
5868.080536,1000,23683.875817
5846.148926,1000,23697.907176
5948.147228,1000,23711.884581
5929.278212,1000,23725.85057
5876.525323,1000,23740.052262
5933.642107,1000,23754.210256
4448.488519,744,23764.567168
5858.561946,1000,23778.857386
2649.358963,452,23785.146042
5745.821408,1000,23799.322845
5811.038022,1000,23813.426828
5780.767587,1000,23827.308619
5686.00132,1000,23841.284385
5579.846396,1000,23855.348958
5553.526153,1000,23870.3335
4372.174006,796,23881.594732
257.094943,59,23882.406424
5621.979914,1000,23896.630973
5731.687638,1000,23910.826832
5813.186207,1000,23924.936083
350.80549,75,23925.985795
5827.461515,1000,23940.178343
5897.342924,1000,23954.217038
5836.200065,1000,23968.233747
5842.781994,1000,23982.155142
5884.076861,1000,23996.259705
5875.11743,1000,24010.318375
5920.370836,1000,24024.566137
5892.574956,1000,24039.061072
804.267451,148,24041.219562
4505.558925,747,24051.962694
1266.74202,244,24055.382305
4392.851777,737,24066.220555
510.695839,95,24067.524132
424.844487,80,24068.635881
5903.552926,1000,24082.962747
5879.117358,1000,24097.266587
5826.755794,1000,24111.326041
5841.616407,1000,24125.384615
5909.984065,1000,24139.604935
5786.268022,1000,24153.836723
5844.326618,1000,24167.970508
5891.622765,1000,24181.978394
5807.305578,1000,24196.177394
5764.461231,1000,24210.235427
558.165751,106,24211.739747
5852.718528,1000,24231.790781
5890.798294,1000,24245.882881
5850.37263,1000,24260.147568
5859.618027,1000,24274.156411
5881.033855,1000,24288.642708
5892.377248,1000,24302.676674
5850.779446,1000,24316.80588
5835.413008,1000,24330.794207
5917.813141,1000,24345.02992
5825.788234,1000,24359.223167
5833.26757,1000,24373.427599
5917.750859,1000,24387.402539
5853.687782,1000,24401.536453
5843.475357,1000,24416.121674
5939.285685,1000,24430.21175
5911.221338,1000,24444.180633
5939.078179,1000,24458.122691
5923.664067,1000,24472.140023
5881.847592,1000,24486.249106
5891.635254,1000,24500.193723
5921.80406,1000,24514.041058
403.345333,77,24515.108209
5931.391376,1000,24529.146824
5861.696749,1000,24543.644962
5937.511109,1000,24557.999075
5848.764458,1000,24572.564824
5840.167782,1000,24591.5024
5940.993179,1000,24605.638074
5972.634411,1000,24619.895331
6025.620125,1000,24633.871334
5886.35489,1000,24647.900364
5914.889544,1000,24662.122113
5891.656713,1000,24676.332431
5906.967666,1000,24690.358746
5891.791226,1000,24704.273248
5910.407061,1000,24718.589275
5916.248449,1000,24732.527347
5998.669638,1000,24746.510901
5874.297069,1000,24760.46348
5937.955186,1000,24774.523698
5999.048434,1000,24788.583605
5988.91496,1000,24802.857077
5898.876593,1000,24816.738476
5947.416651,1000,24830.670572
5894.568302,1000,24844.554985
5977.909789,1000,24858.504945
5895.209369,1000,24872.556116
5962.674574,1000,24886.591899
5979.693565,1000,24900.62637
6065.920964,1000,24914.626572
5914.925264,1000,24928.753017
6008.11718,1000,24948.762599
6001.765984,1000,24962.735503
5958.329139,1000,24976.717776
5993.93869,1000,24990.630699
5891.104822,1000,25004.769981
5904.245487,1000,25018.872709
5928.567186,1000,25032.909826
5999.243796,1000,25047.16685
6054.897955,1000,25061.137156
5955.461139,1000,25075.075812
5922.070337,1000,25089.166413
5918.734229,1000,25103.097221
5983.127243,1000,25117.032042
6071.277875,1000,25131.079436
5912.373823,1000,25145.071052
6052.749745,1000,25159.180661
6013.874622,1000,25173.826538
5971.869934,1000,25187.881751
5940.129838,1000,25201.814419
5908.574847,1000,25215.737283
5927.831901,1000,25229.740438
5927.506931,1000,25243.734341
5900.294311,1000,25257.826626
5944.59698,1000,25271.89639
5943.358986,1000,25286.002805
5912.647793,1000,25300.659419
5912.599718,1000,25314.608397
6012.446809,1000,25328.484402
590.616688,112,25330.052004
5862.48058,1000,25344.288746
5991.187583,1000,25358.437536
6084.378575,1000,25373.087322
6081.387875,1000,25387.228001
6059.877429,1000,25401.128794
5992.582365,1000,25414.97425
6021.939268,1000,25429.325987
5996.929426,1000,25443.451838
6043.989558,1000,25457.407028
6084.068329,1000,25471.293879
6053.541396,1000,25485.178668
6045.307524,1000,25499.398567
6001.931851,1000,25513.442786
6041.169978,1000,25527.334354
6005.683155,1000,25541.163788
6032.095126,1000,25555.53146
6024.10959,1000,25569.54403
6002.161741,1000,25583.537088
6002.424873,1000,25597.476082
6134.67454,1000,25611.577833
6122.370441,1000,25625.691163
6128.576447,1000,25639.550128
6113.801637,1000,25658.473832
6013.069427,1000,25672.62886
6028.64269,1000,25687.079863
6092.899501,1000,25701.168501
6148.554458,1000,25715.166737
6063.973163,1000,25729.263942
6075.432361,1000,25743.444988
4874.186879,799,25754.442698
6086.52554,1000,25768.382581
6076.326187,1000,25782.278988
6095.992106,1000,25796.390882
6096.98421,1000,25810.935751
6039.582407,1000,25825.20743
6107.204317,1000,25839.293703
6051.222208,1000,25853.302416
5943.809478,1000,25867.335251
6035.735742,1000,25881.280427
6021.711722,1000,25895.384092
6067.147685,1000,25909.668282
6087.860639,1000,25923.84263
6056.406438,1000,25938.433598
6069.393958,1000,25952.496446
6139.917834,1000,25966.564372
6128.420645,1000,25980.503695
6137.689993,1000,25994.596876
6112.078018,1000,26014.317383
6090.019409,1000,26028.453472
6029.313224,1000,26042.491375
6113.828121,1000,26056.603892
760.095078,141,26058.607021
6033.832499,1000,26072.932391
5972.500266,1000,26087.250217
6065.724117,1000,26101.26147
6011.892362,1000,26115.201496
493.366402,95,26116.516812
6084.366843,1000,26130.575892
445.647506,87,26131.813884
359.326162,70,26132.769414
482.766403,92,26134.031574
6102.123879,1000,26148.506283
6071.079859,1000,26162.684035
6140.263951,1000,26176.81958
6005.732109,1000,26191.091568
6128.471144,1000,26205.532845
6162.037495,1000,26219.810651
6109.088228,1000,26233.851201
6136.279907,1000,26247.963151
6146.741534,1000,26261.952547
6068.353479,1000,26276.040985
6087.287083,1000,26289.933052
6115.284649,1000,26303.881901
6133.485651,1000,26318.08222
4498.076479,742,26328.550769
6054.87195,1000,26342.923823
6082.395936,1000,26356.939191
6031.75456,1000,26377.017646
6088.619887,1000,26391.15851
6135.353681,1000,26405.224097
6098.455072,1000,26419.15229
6069.772875,1000,26433.383607
6079.020068,1000,26447.522318
6044.283149,1000,26461.702437
6070.573119,1000,26475.800472
6131.609676,1000,26489.848234
6064.162039,1000,26503.926982
6057.144733,1000,26517.98398
6073.002263,1000,26531.800148
6117.789969,1000,26545.846922
6102.916589,1000,26559.854985
6137.554876,1000,26574.011387
6156.707657,1000,26588.224182
6157.684352,1000,26602.383267
6156.893261,1000,26616.480414
6106.977625,1000,26630.693618
4217.241065,694,26640.561417
6095.097188,1000,26654.489602
6125.306116,1000,26668.409917
6120.98677,1000,26682.349439
6113.1941,1000,26696.641714
6029.289675,1000,26710.568789
6084.205235,1000,26730.59593
6104.484124,1000,26744.613354
6113.072196,1000,26758.813267
6101.680972,1000,26772.879435
5980.009762,1000,26787.061973
5960.001043,1000,26801.137777
6092.264106,1000,26815.43919
6121.796309,1000,26829.610675
6109.287617,1000,26844.240379
6062.496297,1000,26858.247226
6037.239596,1000,26872.179822
6135.051067,1000,26886.350284
6034.19513,1000,26900.384109
6047.623211,1000,26914.290768
6165.430416,1000,26928.342419
6101.423831,1000,26942.434437
6037.577264,1000,26956.658769
6093.696254,1000,26970.920729
6011.784706,1000,26984.981228
6116.875238,1000,26999.071574
6119.779297,1000,27013.031322
6131.150742,1000,27027.020738
6071.657074,1000,27040.997738
6124.908813,1000,27055.494869
6030.985488,1000,27069.569082
6144.21495,1000,27089.716268
6093.176975,1000,27104.02965
6201.614433,1000,27118.378064
6162.201867,1000,27132.63552
6111.252803,1000,27146.853717
6085.193639,1000,27160.963666
6151.671222,1000,27175.14177
6175.749379,1000,27189.200161
6124.680964,1000,27203.496056
6091.036841,1000,27217.665789
6097.628749,1000,27232.038507
2309.784342,389,27237.588126
6171.390416,1000,27251.574004
6138.255855,1000,27265.684573
6024.92439,1000,27279.683896
6246.201083,1000,27293.62234
6236.442412,1000,27307.896173
6133.584274,1000,27321.966425
6099.959823,1000,27336.068505
6167.395954,1000,27350.366573
6090.565566,1000,27364.678458
6164.073694,1000,27379.058012
6168.838238,1000,27393.027657
6129.663895,1000,27407.139678
6233.895346,1000,27421.147638
6138.492205,1000,27435.217048
6187.375412,1000,27454.444221
6156.205125,1000,27468.761416
6146.408873,1000,27483.331601
6116.602207,1000,27497.613603
6089.911648,1000,27511.66557
6163.000221,1000,27525.936118
6152.683187,1000,27540.315661
6177.560369,1000,27554.377428
6096.06786,1000,27568.355341
6135.965666,1000,27582.551755
6208.260569,1000,27596.993851
6249.270154,1000,27611.480766
6280.154543,1000,27625.841007
6201.537613,1000,27640.265225
6223.958122,1000,27654.372879
6234.531563,1000,27669.190207
6298.092569,1000,27683.174588
6257.877501,1000,27697.390964
6278.624794,1000,27711.645684
6169.71109,1000,27725.810426
6267.153404,1000,27739.94572
6167.001297,1000,27754.279638
6153.961832,1000,27768.580192
6214.66711,1000,27782.708467
6210.001971,1000,27796.701463
6175.630516,1000,27817.033785
6171.983465,1000,27831.293764
6240.912441,1000,27845.400147
6206.539009,1000,27859.450713
6190.356047,1000,27873.840474
6254.466249,1000,27887.999103
6239.83785,1000,27902.234827
6249.54962,1000,27916.300169
593.60278,118,27917.929559
6182.937744,1000,27932.117672
4842.021177,779,27942.993664
6220.238028,1000,27957.100355
6265.983795,1000,27971.202622
6235.922155,1000,27985.244679
6243.654481,1000,27999.626324
6254.670752,1000,28013.759891
6273.64501,1000,28027.841599
6319.181104,1000,28041.809819
6291.236099,1000,28056.811166
6248.635966,1000,28071.432728
6341.646949,1000,28085.977102
6264.007602,1000,28100.199576
6248.818494,1000,28114.406679
3709.721117,587,28122.612771
6353.147986,1000,28136.928376
6287.09306,1000,28150.875506
6213.519419,1000,28170.842594
6280.963997,1000,28185.004562
6222.697844,1000,28199.054588
6270.745968,1000,28213.020073
6267.157867,1000,28227.160351
6222.619448,1000,28241.22883
6233.29079,1000,28255.512031
6262.518874,1000,28269.678316
6294.367421,1000,28284.146856
6304.342913,1000,28298.246046
6311.761975,1000,28312.501254
6294.865548,1000,28326.758378
6267.432483,1000,28340.711303
6278.848157,1000,28354.646099
6371.144968,1000,28368.808418
6270.81533,1000,28382.896334
6326.844882,1000,28396.958948
6260.771998,1000,28411.550808
6365.506913,1000,28426.041651
6285.748926,1000,28440.945782
6273.145248,1000,28455.38616
6274.969704,1000,28469.326677
6294.375966,1000,28483.564781
6316.82557,1000,28497.830666
6344.678701,1000,28511.725174
